player_id;jugador;posicion;media_real;media_predicha_decimal;media_predicha;error;error_decimal
42429;Juan Jesus;CB;77,0;76,61758208261722;77;0,0;0,3824179173827815
42452;G. Mercado;CB;73,0;72,80134302797258;73;0,0;0,19865697202742183
42577;M. Guéhi;CB;82,0;82,28790487476641;82;0,0;0,28790487476641147
42698;K. Jappert;CB;71,0;71,42190649638916;71;0,0;0,42190649638915545
42752;F. Mallo;CB;76,0;75,81282633679803;76;0,0;0,1871736632019747
42868;Bartra;CB;78,0;77,74453115910524;78;0,0;0,25546884089476407
42917;D. Burn;CB;78,0;77,85472641007856;78;0,0;0,14527358992144457
42935;L. Vallejo;CB;65,0;64,90812505428488;65;0,0;0,09187494571511934
43006;R. Funes Mori;CB;73,0;72,96465551215054;73;0,0;0,035344487849457096
43157;Marcos Alonso;CB;73,0;73,31442398432135;73;0,0;0,3144239843213512
43467;R. Rodríguez;CB;68,0;67,99026815480376;68;0,0;0,009731845196242261
43798;S. Ramos Mingo;CB;76,0;75,70436250368326;76;0,0;0,2956374963167434
43989;Danilo;CB;75,0;75,0669019410705;75;0,0;0,06690194107049763
44423;R. Arias;CB;69,0;68,66177450473087;69;0,0;0,3382254952691284
44550;Vitão;CB;78,0;78,1564472304579;78;0,0;0,15644723045789988
44619;Rodrigo Moledo;CB;72,0;71,62275144289752;72;0,0;0,37724855710247596
44654;W. Boly;CB;76,0;76,25047654649508;76;0,0;0,25047654649507933
44676;F. Acerbi;CB;81,0;81,3059795568317;81;0,0;0,3059795568317014
44840;V. Van Dijk;CB;89,0;89,27658405619725;89;0,0;0,276584056197251
45028;Sabino;CB;74,0;74,30064843757735;74;0,0;0,30064843757735105
45071;G. Pezzella;CB;77,0;76,5440857562838;77;0,0;0,4559142437161938
45124;N. Collins;CB;80,0;80,24311369240843;80;0,0;0,2431136924084285
45238;H. Ekdal;CB;72,0;71,79164538384029;72;0,0;0,20835461615970985
45247;J. Branthwaite;CB;79,0;79,17759988016236;79;0,0;0,1775998801623615
45254;J. Freytes;CB;72,0;71,8043299775789;72;0,0;0,19567002242109766
45290;Íñigo Martínez;CB;84,0;84,3358974914001;84;0,0;0,33589749140010383
45386;Bigas;CB;78,0;77,5246846112412;78;0,0;0,4753153887588013
45392;Gustavo Marques;CB;71,0;70,49488430950028;70;1,0;0,5051156904997214
45454;N. Arena;CB;67,0;66,98426727359994;67;0,0;0,01573272640005996
45579;H. Nervo;CB;71,0;71,41926027232485;71;0,0;0,4192602723248484
45582;L. López;CB;75,0;74,79020191519496;75;0,0;0,20979808480504403
45669;M. Di Cesare;CB;76,0;75,50006952993026;76;0,0;0,4999304700697422
45756;G. Gómez;CB;81,0;80,59025573951811;81;0,0;0,4097442604818866
45758;M. Pellegrino;CB;72,0;71,66684961320846;72;0,0;0,3331503867915444
45788;M. Araujo;CB;72,0;72,00147016587275;72;0,0;0,0014701658727460654
45993;Marquinhos;CB;88,0;87,3962706729877;87;1,0;0,603729327012303
